An,Luna,Tara,Scop,Numar,Data,Luna_Sin,Luna_Cos,Trimestru,Sezon,Este_Sarbatoare
2018,7,UCRAINA,Proiecte,1,2018-07-01,-0.4999999999999997,-0.8660254037844388,3,3,0
2018,7,UCRAINA,Reintregirea familiei,48,2018-07-01,-0.4999999999999997,-0.8660254037844388,3,3,0
2018,7,UZBEKISTAN,Imigrare la munca,1,2018-07-01,-0.4999999999999997,-0.8660254037844388,3,3,0
2018,7,UZBEKISTAN,Reintregirea familiei,1,2018-07-01,-0.4999999999999997,-0.8660254037844388,3,3,0
2018,8,ALGERIA,Reintregirea familiei,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,ARMENIA,"Activitati religioase, umanitare si de voluntariat",1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,ARMENIA,Imigrare la munca,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,ARMENIA,Reintregirea familiei,3,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,AZERBAIDJAN,Alte cazuri,2,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,AZERBAIDJAN,Imigrare la munca,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,AZERBAIDJAN,Proiecte,22,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,AZERBAIDJAN,Reintregirea familiei,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,BELARUS,Reintregirea familiei,2,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,BRAZILIA,Imigrare la munca,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,BULGARIA,Imigrare la munca,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,CANADA,Imigrare la munca,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,CANADA,Reintregirea familiei,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,CEHOSLOVACIA,Alte cazuri,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,COASTA DE FILDES,Imigrare la munca,3,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,ELVETIA,"Activitati religioase, umanitare si de voluntariat",1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,ELVETIA,Investitii straine,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,EMIRATELE ARABE UNITE,Reintregirea familiei,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,ESTONIA,Reintregirea familiei,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,FEDERATIA RUSA,Alte cazuri,17,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,FEDERATIA RUSA,Proiecte,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,FEDERATIA RUSA,Reintregirea familiei,43,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,FRANTA,Imigrare la munca,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,GEORGIA,Imigrare la munca,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,GEORGIA,Proiecte,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,GERMANIA,Imigrare la munca,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,GERMANIA,Proiecte,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,INDIA,Imigrare la munca,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,IORDANIA,Investitii straine,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,ISRAEL,"Activitati religioase, umanitare si de voluntariat",1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,ISRAEL,Imigrare la munca,5,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,ISRAEL,Investitii straine,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,ISRAEL,Reintregirea familiei,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,ITALIA,"Activitati religioase, umanitare si de voluntariat",1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,ITALIA,Imigrare la munca,3,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,ITALIA,Investitii straine,2,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,ITALIA,Reintregirea familiei,5,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,JAPONIA,Reintregirea familiei,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,KAZAHSTAN,Reintregirea familiei,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,KIRGHIZSTAN,Reintregirea familiei,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,LETONIA,Imigrare la munca,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,MAREA BRITANIE,Imigrare la munca,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,MAREA BRITANIE,Investitii straine,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,NIGERIA,Imigrare la munca,2,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,NIGERIA,Reintregirea familiei,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,OLANDA,Reintregirea familiei,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,PORTUGALIA,Imigrare la munca,5,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,REPUBLICA ARABA SIRIANA,Imigrare la munca,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,REPUBLICA ARABA SIRIANA,Reintregirea familiei,5,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,REPUBLICA CEHA,Imigrare la munca,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,ROMANIA,"Activitati religioase, umanitare si de voluntariat",2,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,ROMANIA,Imigrare la munca,16,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,ROMANIA,Investitii straine,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,ROMANIA,Proiecte,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,ROMANIA,Reintregirea familiei,9,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,SLOVACIA,Investitii straine,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,STATELE UNITE,"Activitati religioase, umanitare si de voluntariat",2,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,STATELE UNITE,Imigrare la munca,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,STATELE UNITE,Investitii straine,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,STATELE UNITE,Proiecte,5,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,STATELE UNITE,Reintregirea familiei,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,SUEDIA,Imigrare la munca,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,SUEDIA,Reintregirea familiei,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,TURCIA,Imigrare la munca,12,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,TURCIA,Investitii straine,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,TURCIA,Reintregirea familiei,4,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,UCRAINA,Alte cazuri,8,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,UCRAINA,Imigrare la munca,5,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,UCRAINA,Investitii straine,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,UCRAINA,La studii,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,UCRAINA,Proiecte,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,UCRAINA,Reintregirea familiei,29,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,UZBEKISTAN,Reintregirea familiei,8,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,8,VIET NAM,Investitii straine,1,2018-08-01,-0.8660254037844385,-0.5000000000000004,3,3,0
2018,9,AMERICA,Reintregirea familiei,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,ARMENIA,Alte cazuri,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,ARMENIA,Imigrare la munca,2,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,ARMENIA,Reintregirea familiei,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,AUSTRIA,Imigrare la munca,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,AZERBAIDJAN,Imigrare la munca,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,AZERBAIDJAN,Proiecte,12,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,BAHRAIN,Imigrare la munca,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,BANGLADESH,Imigrare la munca,10,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,BELARUS,Reintregirea familiei,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,BELGIA,Reintregirea familiei,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,BRAZILIA,"Activitati religioase, umanitare si de voluntariat",2,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,BULGARIA,Imigrare la munca,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,CANADA,Imigrare la munca,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,CIPRU,Investitii straine,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,FEDERATIA RUSA,"Activitati religioase, umanitare si de voluntariat",1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,FEDERATIA RUSA,Alte cazuri,10,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,FEDERATIA RUSA,Imigrare la munca,2,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,FEDERATIA RUSA,Investitii straine,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,FEDERATIA RUSA,Reintregirea familiei,42,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,FRANTA,"Activitati religioase, umanitare si de voluntariat",2,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,FRANTA,Proiecte,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,GEORGIA,Reintregirea familiei,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,GERMANIA,"Activitati religioase, umanitare si de voluntariat",1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,GERMANIA,Imigrare la munca,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,GRECIA,Reintregirea familiei,2,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,IORDANIA,Reintregirea familiei,3,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,IRLANDA,Reintregirea familiei,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,ISRAEL,Reintregirea familiei,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,ITALIA,"Activitati religioase, umanitare si de voluntariat",1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,ITALIA,Imigrare la munca,2,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,ITALIA,Investitii straine,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,ITALIA,Reintregirea familiei,3,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,MAREA BRITANIE,Investitii straine,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,MAREA BRITANIE,Proiecte,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,MUNTENEGRU,Reintregirea familiei,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,PAKISTAN,Investitii straine,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,POLONIA,Imigrare la munca,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,REPUBLICA ARABA SIRIANA,Investitii straine,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,REPUBLICA ARABA SIRIANA,La studii,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,REPUBLICA ARABA SIRIANA,Reintregirea familiei,3,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,REPUBLICA CEHA,"Activitati religioase, umanitare si de voluntariat",1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,ROMANIA,"Activitati religioase, umanitare si de voluntariat",6,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,ROMANIA,Imigrare la munca,13,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,ROMANIA,Investitii straine,2,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,ROMANIA,Proiecte,8,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,ROMANIA,Reintregirea familiei,9,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,ROMANIA,Strain din stat membru UE,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,SERBIA,Imigrare la munca,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,STATELE UNITE,"Activitati religioase, umanitare si de voluntariat",3,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,STATELE UNITE,Imigrare la munca,2,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,STATELE UNITE,Proiecte,9,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,STATELE UNITE,Reintregirea familiei,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,SUEDIA,Alte cazuri,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,THAILANDA,Reintregirea familiei,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,TURCIA,Imigrare la munca,3,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,TURCIA,Investitii straine,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,TURCIA,Reintregirea familiei,3,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,UCRAINA,"Activitati religioase, umanitare si de voluntariat",1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,UCRAINA,Alte cazuri,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,UCRAINA,Imigrare la munca,5,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,UCRAINA,Investitii straine,2,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,UCRAINA,Proiecte,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,UCRAINA,Reintregirea familiei,39,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,UNGARIA,"Activitati religioase, umanitare si de voluntariat",1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,UZBEKISTAN,Imigrare la munca,2,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,UZBEKISTAN,Reintregirea familiei,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,9,YEMEN,Reintregirea familiei,1,2018-09-01,-1.0,-1.8369701987210297e-16,3,4,0
2018,10,AFRICA DE SUD,Investitii straine,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,AMERICA,Reintregirea familiei,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,ARMENIA,Reintregirea familiei,2,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,AUSTRALIA,"Activitati religioase, umanitare si de voluntariat",2,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,AUSTRIA,Imigrare la munca,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,AUSTRIA,Investitii straine,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,AUSTRIA,Proiecte,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,AZERBAIDJAN,Alte cazuri,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,AZERBAIDJAN,Imigrare la munca,7,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,AZERBAIDJAN,La studii,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,AZERBAIDJAN,Reintregirea familiei,5,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,BELARUS,Reintregirea familiei,7,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,BELGIA,Proiecte,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,BULGARIA,Imigrare la munca,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,BULGARIA,Investitii straine,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,BULGARIA,Proiecte,2,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,CAMERUN,Reintregirea familiei,2,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,CHINA,Imigrare la munca,6,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,CHINA,Reintregirea familiei,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,CIPRU,La studii,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,CIPRU,Proiecte,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,CROATIA,Imigrare la munca,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,ELVETIA,Alte cazuri,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,FEDERATIA RUSA,"Activitati religioase, umanitare si de voluntariat",2,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,FEDERATIA RUSA,Alte cazuri,12,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,FEDERATIA RUSA,Imigrare la munca,5,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,FEDERATIA RUSA,Investitii straine,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,FEDERATIA RUSA,La studii,2,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,FEDERATIA RUSA,Reintregirea familiei,41,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,FINLANDA,Proiecte,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,FRANTA,Alte cazuri,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,FRANTA,Proiecte,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,GEORGIA,Reintregirea familiei,2,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,GERMANIA,"Activitati religioase, umanitare si de voluntariat",2,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,GERMANIA,Imigrare la munca,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,GHANA,Alte cazuri,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,GHANA,Reintregirea familiei,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,HONDURAS,Reintregirea familiei,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,IORDANIA,Investitii straine,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,IRLANDA,Imigrare la munca,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,ISLANDA,Alte cazuri,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,ISRAEL,Imigrare la munca,2,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,ISRAEL,Investitii straine,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,ISRAEL,La studii,9,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,ITALIA,Alte cazuri,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,ITALIA,Imigrare la munca,2,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,ITALIA,Investitii straine,3,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,ITALIA,Reintregirea familiei,7,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,JAPONIA,Imigrare la munca,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,KAZAHSTAN,"Activitati religioase, umanitare si de voluntariat",6,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,KAZAHSTAN,Imigrare la munca,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,KAZAHSTAN,Reintregirea familiei,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,KIRGHIZSTAN,"Activitati religioase, umanitare si de voluntariat",14,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,LITUANIA,Proiecte,2,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,MAREA BRITANIE,Alte cazuri,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,MAREA BRITANIE,Imigrare la munca,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,MAREA BRITANIE,Investitii straine,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,MAREA BRITANIE,Proiecte,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,PAKISTAN,Investitii straine,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,POLONIA,"Activitati religioase, umanitare si de voluntariat",2,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,POLONIA,Imigrare la munca,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,PORTUGALIA,Imigrare la munca,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,REPUBLICA ARABA SIRIANA,Investitii straine,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,REPUBLICA COREEA,La studii,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,REPUBLICA ISLAMICA IRAN,Reintregirea familiei,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,ROMANIA,"Activitati religioase, umanitare si de voluntariat",3,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,ROMANIA,Imigrare la munca,17,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,ROMANIA,Investitii straine,2,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,ROMANIA,La studii,7,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,ROMANIA,Proiecte,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,ROMANIA,Reintregirea familiei,17,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,ROMANIA,Strain din stat membru UE,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,SPANIA,"Activitati religioase, umanitare si de voluntariat",4,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,SPANIA,Reintregirea familiei,5,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,STATELE UNITE,"Activitati religioase, umanitare si de voluntariat",3,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,STATELE UNITE,Alte cazuri,3,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,SUDAN,La studii,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,SUEDIA,Proiecte,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,TADJIKISTAN,"Activitati religioase, umanitare si de voluntariat",11,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,TADJIKISTAN,Reintregirea familiei,2,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,TURCIA,"Activitati religioase, umanitare si de voluntariat",1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,TURCIA,Imigrare la munca,27,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,TURCIA,Investitii straine,3,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,TURCIA,La studii,2,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,TURCIA,Reintregirea familiei,6,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,UCRAINA,Alte cazuri,8,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,UCRAINA,Imigrare la munca,10,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,UCRAINA,La studii,9,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,UCRAINA,Proiecte,2,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,UCRAINA,Reintregirea familiei,64,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,UZBEKISTAN,"Activitati religioase, umanitare si de voluntariat",8,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,UZBEKISTAN,Reintregirea familiei,3,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,10,VIET NAM,Imigrare la munca,1,2018-10-01,-0.8660254037844386,0.5000000000000001,4,4,0
2018,11,AUSTRIA,"Activitati religioase, umanitare si de voluntariat",3,2018-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2018,11,AUSTRIA,Investitii straine,2,2018-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2018,11,AUSTRIA,Proiecte,1,2018-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2018,11,AUSTRIA,Reintregirea familiei,1,2018-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
2018,11,AZERBAIDJAN,Imigrare la munca,15,2018-11-01,-0.5000000000000004,0.8660254037844384,4,4,0
